Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddress
1486141,23-Aug-19,California,Sacramento,10000 block of Clover Ranch Dr,1,2,"10000 block of Clover Ranch Dr, Sacramento, California"
1487047,23-Aug-19,Massachusetts,Boston,Blue Hill Avenue and Brookview Street,0,0,"Blue Hill Avenue and Brookview Street, Boston, Massachusetts"
1487036,23-Aug-19,Massachusetts,Boston,70 Ames Street,0,0,"70 Ames Street, Boston, Massachusetts"
1486579,23-Aug-19,Texas,Tomball,20300 block of Yosemite Falls Dr,0,1,"20300 block of Yosemite Falls Dr, Tomball, Texas"
1487010,23-Aug-19,Texas,Spring,3619 Almondwood Dr,1,0,"3619 Almondwood Dr, Spring, Texas"
1495475,23-Aug-19,Georgia,Valdosta,1000 block Marion St,0,0,"1000 block Marion St, Valdosta, Georgia"
1486099,23-Aug-19,Florida,Milton,Burke St,0,1,"Burke St, Milton, Florida"
1487582,23-Aug-19,Massachusetts,Boston,130 Heath St,0,0,"130 Heath St, Boston, Massachusetts"
1489025,23-Aug-19,Ohio,Youngstown,10 block of Thorton Ave,0,0,"10 block of Thorton Ave, Youngstown, Ohio"
1489013,23-Aug-19,Maryland,Salisbury,900 block of East Rd,0,0,"900 block of East Rd, Salisbury, Maryland"
1486486,23-Aug-19,New York,Bronx,260 Brook Ave,0,2,"260 Brook Ave, Bronx, New York"
1496515,23-Aug-19,Delaware,Wilmington,1700 block of W 4th St,0,0,"1700 block of W 4th St, Wilmington, Delaware"
1488933,23-Aug-19,South Dakota,Rapid City,2100 block of Maywood Dr,0,0,"2100 block of Maywood Dr, Rapid City, South Dakota"
1486775,23-Aug-19,Oregon,Portland,NE 48th Ave and NE Killingsworth St,0,0,"NE 48th Ave and NE Killingsworth St, Portland, Oregon"
1487983,23-Aug-19,Virginia,Ringgold,100 Dan River Wildcat Cir,0,0,"100 Dan River Wildcat Cir, Ringgold, Virginia"
1486693,22-Aug-19,Mississippi,Clarksdale,300 block of S Circle St,0,0,"300 block of S Circle St, Clarksdale, Mississippi"
1485896,22-Aug-19,Michigan,Taylor,N/A,0,0,"N/A, Taylor, Michigan"
1485889,22-Aug-19,Florida,Fort Myers,2140 Simon Ct,0,0,"2140 Simon Ct, Fort Myers, Florida"
1487917,22-Aug-19,Oklahoma,Bartlesville,Virginia Ave and 14th St,0,0,"Virginia Ave and 14th St, Bartlesville, Oklahoma"
1485340,22-Aug-19,South Carolina,Columbia,851 Bush River Rd,2,2,"851 Bush River Rd, Columbia, South Carolina"
1485543,22-Aug-19,Tennessee,Nashville,130 W Trinity Ln,0,2,"130 W Trinity Ln, Nashville, Tennessee"
1486011,22-Aug-19,New Mexico,Albuquerque,400 Eubank Blvd NE,1,0,"400 Eubank Blvd NE, Albuquerque, New Mexico"
1485712,22-Aug-19,Tennessee,Hunter,Rufus Taylor Rd and Broad St,0,1,"Rufus Taylor Rd and Broad St, Hunter, Tennessee"
1488629,22-Aug-19,New Jersey,Trenton,Chambers St,0,0,"Chambers St, Trenton, New Jersey"
1487180,22-Aug-19,Texas,Humble,6115 Will Clayton Pkwy,0,1,"6115 Will Clayton Pkwy, Humble, Texas"
1488603,22-Aug-19,New Jersey,Trenton,New York Ave,0,0,"New York Ave, Trenton, New Jersey"
1486493,22-Aug-19,Massachusetts,Pittsfield,Francis Avenue,0,0,"Francis Avenue, Pittsfield, Massachusetts"
1486504,22-Aug-19,Massachusetts,Pittsfield,John St,0,0,"John St, Pittsfield, Massachusetts"
1485653,22-Aug-19,Kentucky,Lexington,6th St and Ohio St,0,0,"6th St and Ohio St, Lexington, Kentucky"
1489226,22-Aug-19,Maine,Rockport,Mount Pleasant Street,0,0,"Mount Pleasant Street, Rockport, Maine"
1486404,22-Aug-19,Massachusetts,Boston,684 Parker Street,0,0,"684 Parker Street, Boston, Massachusetts"
1487718,22-Aug-19,Iowa,Waterloo,1112 Grant St,0,0,"1112 Grant St, Waterloo, Iowa"
1488461,22-Aug-19,Iowa,Davenport,3800 block of Bridge Ave,0,0,"3800 block of Bridge Ave, Davenport, Iowa"
1487028,22-Aug-19,Massachusetts,Framingham,Lawrence Street,0,0,"Lawrence Street, Framingham, Massachusetts"
1486272,22-Aug-19,Pennsylvania,Reading,300 block of Bingaman St,0,0,"300 block of Bingaman St, Reading, Pennsylvania"
1500817,22-Aug-19,Ohio,Independence,Rockside Rd,0,0,"Rockside Rd, Independence, Ohio"
1486239,22-Aug-19,Illinois,Rockford,N/A,0,0,"N/A, Rockford, Illinois"
1486227,22-Aug-19,South Carolina,North Charleston,Ashley Phosphate Rd,0,0,"Ashley Phosphate Rd, North Charleston, South Carolina"
1488299,22-Aug-19,California,Merced,1107 Loughborough Dr,0,0,"1107 Loughborough Dr, Merced, California"
1488249,22-Aug-19,South Carolina,Aiken,N/A,0,0,"N/A, Aiken, South Carolina"
1486129,22-Aug-19,District of Columbia,Washington,1900 block of Quincy St NE,0,0,"1900 block of Quincy St NE, Washington, District of Columbia"
1486185,22-Aug-19,Georgia,Jonesboro,600 block of Lakeview Way,0,1,"600 block of Lakeview Way, Jonesboro, Georgia"
1487554,22-Aug-19,Florida,Naples,2400 block of Marete Dr,0,0,"2400 block of Marete Dr, Naples, Florida"
1486070,22-Aug-19,Ohio,Dayton,Delphos Ave and W 3rd St,1,0,"Delphos Ave and W 3rd St, Dayton, Ohio"
1485966,22-Aug-19,District of Columbia,Washington,1400 block of 18th Pl SE,0,1,"1400 block of 18th Pl SE, Washington, District of Columbia"
1485868,22-Aug-19,District of Columbia,Washington,3400 block of 18th St SE,1,0,"3400 block of 18th St SE, Washington, District of Columbia"
1485933,22-Aug-19,North Carolina,Chapel Hill,Linnet Dr,0,0,"Linnet Dr, Chapel Hill, North Carolina"
1485680,22-Aug-19,Texas,Richmond,400 block of Macek Rd,1,0,"400 block of Macek Rd, Richmond, Texas"
1611629,21-Aug-19,Texas,Odessa,6500 block of N Ranch Ave,0,0,"6500 block of N Ranch Ave, Odessa, Texas"
1486596,21-Aug-19,Arkansas,Little Rock,4300 W 7th St,0,0,"4300 W 7th St, Little Rock, Arkansas"
1486594,21-Aug-19,Arkansas,Little Rock,18 Corporate Hill Dr,0,0,"18 Corporate Hill Dr, Little Rock, Arkansas"
1484828,21-Aug-19,Missouri,Blue Springs,2000 NW Ashton Dr,0,0,"2000 NW Ashton Dr, Blue Springs, Missouri"
1492896,21-Aug-19,New York,Bronx,Pelham Pkwy S and Cruger Ave,0,1,"Pelham Pkwy S and Cruger Ave, Bronx, New York"
1485758,21-Aug-19,Tennessee,Nashville,300 block of Tampa Dr,0,0,"300 block of Tampa Dr, Nashville, Tennessee"
1485128,21-Aug-19,Texas,Fort Worth,5900 block of Boca Raton Blvd,1,0,"5900 block of Boca Raton Blvd, Fort Worth, Texas"
1491840,21-Aug-19,Pennsylvania,Lancaster,1500 block of Passey Ln,0,0,"1500 block of Passey Ln, Lancaster, Pennsylvania"
1485124,21-Aug-19,Texas,Cleburne,1102 E Kilpatrick St,1,0,"1102 E Kilpatrick St, Cleburne, Texas"
1484922,21-Aug-19,Kentucky,Richmond,N/A,0,0,"N/A, Richmond, Kentucky"
1486474,21-Aug-19,Pennsylvania,Johnstown,Maple Ave,0,0,"Maple Ave, Johnstown, Pennsylvania"
1484925,21-Aug-19,Indiana,Gary,301 Parke St,0,0,"301 Parke St, Gary, Indiana"
1487142,21-Aug-19,Kentucky,Burnside,Charlie Neal Rd,0,0,"Charlie Neal Rd, Burnside, Kentucky"
1484779,21-Aug-19,Tennessee,Nashville,14th Ave N and Underwood St,0,1,"14th Ave N and Underwood St, Nashville, Tennessee"
1485521,21-Aug-19,Connecticut,Stamford,100 Bridge Street,0,0,"100 Bridge Street, Stamford, Connecticut"
1485085,21-Aug-19,New Mexico,Rio Rancho,1001 Night Sky Ave NE,0,0,"1001 Night Sky Ave NE, Rio Rancho, New Mexico"
1484597,21-Aug-19,Ohio,Springfield,100 block of Basset Dr,1,0,"100 block of Basset Dr, Springfield, Ohio"
1486314,21-Aug-19,District of Columbia,Washington,300 block of L St SE,0,0,"300 block of L St SE, Washington, District of Columbia"
1485182,21-Aug-19,Pennsylvania,Upper Darby,10 block of Richfield St,0,2,"10 block of Richfield St, Upper Darby, Pennsylvania"
1486177,21-Aug-19,New Jersey,Middlesex,Hazelwood Ave and Grant Ave,0,0,"Hazelwood Ave and Grant Ave, Middlesex, New Jersey"
1486710,21-Aug-19,Michigan,Pontiac,600 block of Lydia Ln,1,2,"600 block of Lydia Ln, Pontiac, Michigan"
1559131,21-Aug-19,District of Columbia,Washington,2500 block of Pomeroy Rd SE,0,1,"2500 block of Pomeroy Rd SE, Washington, District of Columbia"
1487587,21-Aug-19,West Virginia,Wheeling,1 Medical Park,1,0,"1 Medical Park, Wheeling, West Virginia"
1485281,21-Aug-19,Florida,Titusville,Yorkshire Dr,0,1,"Yorkshire Dr, Titusville, Florida"
1488166,21-Aug-19,Florida,Belle Glade,700 block of Joe Louis Ave,0,0,"700 block of Joe Louis Ave, Belle Glade, Florida"
1486085,21-Aug-19,Delaware,Milton,Coastal Hwy and Broadkill Rd,0,0,"Coastal Hwy and Broadkill Rd, Milton, Delaware"
1485244,21-Aug-19,Delaware,Seaford,22681 Eskridge Rd,0,0,"22681 Eskridge Rd, Seaford, Delaware"
1485563,21-Aug-19,Ohio,London,1851 OH-56,0,0,"1851 OH-56, London, Ohio"
1485974,21-Aug-19,South Carolina,Orangeburg,134 Fujuay Ln,0,1,"134 Fujuay Ln, Orangeburg, South Carolina"
1865613,21-Aug-19,New Mexico,Laguna (Tohajiilee),N/A,1,0,"N/A, Laguna (Tohajiilee), New Mexico"
1485943,21-Aug-19,North Carolina,Lumberton,3059 Westminster Rd,0,0,"3059 Westminster Rd, Lumberton, North Carolina"
1486722,21-Aug-19,North Carolina,Pikeville,N/A,0,0,"N/A, Pikeville, North Carolina"
1485897,20-Aug-19,Florida,Tallahassee,3000 block of W Tennessee St,0,0,"3000 block of W Tennessee St, Tallahassee, Florida"
1485086,20-Aug-19,New York,Schenectady,Linden St,0,0,"Linden St, Schenectady, New York"
1485871,20-Aug-19,New Mexico,Espanola,720 Vietnam Veterans Memorial Park Rd,0,1,"720 Vietnam Veterans Memorial Park Rd, Espanola, New Mexico"
1491231,20-Aug-19,New York,Saugerties,111 Goat Hill Rd,0,0,"111 Goat Hill Rd, Saugerties, New York"
1483803,20-Aug-19,Wisconsin,Stoughton,600 block of South Monroe St,0,0,"600 block of South Monroe St, Stoughton, Wisconsin"
1484308,20-Aug-19,Tennessee,Lenoir City,656 Tinnel Ln,1,0,"656 Tinnel Ln, Lenoir City, Tennessee"
1489421,20-Aug-19,Georgia,Rome,East Ninth St and Maple Ave,0,2,"East Ninth St and Maple Ave, Rome, Georgia"
1484097,20-Aug-19,Kansas,Topeka,3820 SW 29th St,0,0,"3820 SW 29th St, Topeka, Kansas"
1488685,20-Aug-19,Ohio,Cleveland,13900 Kinsman Rd,0,0,"13900 Kinsman Rd, Cleveland, Ohio"
1484027,20-Aug-19,Delaware,Newark,1119 S College Ave,0,0,"1119 S College Ave, Newark, Delaware"
1496948,20-Aug-19,Pennsylvania,Easton (Palmer Township),50 block of Colonial Ct,0,0,"50 block of Colonial Ct, Easton (Palmer Township), Pennsylvania"
1487183,20-Aug-19,Texas,Waco,200 block of N Emerson St,0,0,"200 block of N Emerson St, Waco, Texas"
1483899,20-Aug-19,Pennsylvania,York,258 E Philadelphia St,1,0,"258 E Philadelphia St, York, Pennsylvania"
1485590,20-Aug-19,Massachusetts,Boston,138 Heath St,0,0,"138 Heath St, Boston, Massachusetts"
1484200,20-Aug-19,Missouri,Springfield,3710 S Jefferson Ave,0,0,"3710 S Jefferson Ave, Springfield, Missouri"
1488343,20-Aug-19,North Carolina,Albemarle,400 block of Church St,0,0,"400 block of Church St, Albemarle, North Carolina"
1489849,20-Aug-19,South Carolina,Santee,500 Block of Resort St,0,0,"500 Block of Resort St, Santee, South Carolina"
1484541,20-Aug-19,Pennsylvania,Watsontown,N/A,0,0,"N/A, Watsontown, Pennsylvania"
1489004,20-Aug-19,Delaware,Wilmington,300 block of N Connell St,0,0,"300 block of N Connell St, Wilmington, Delaware"
1484038,20-Aug-19,District of Columbia,Washington,500 block of H St NE,0,1,"500 block of H St NE, Washington, District of Columbia"
1485935,20-Aug-19,North Carolina,Elizabeth City,400 block of Church St,0,0,"400 block of Church St, Elizabeth City, North Carolina"
1484152,19-Aug-19,Texas,Dayton,Parish Cir,0,0,"Parish Cir, Dayton, Texas"
1484430,19-Aug-19,Kentucky,Wickliffe,KY 286,0,0,"KY 286, Wickliffe, Kentucky"
1483387,19-Aug-19,Arizona,Peoria,143888 N 79th Ave,0,0,"143888 N 79th Ave, Peoria, Arizona"
1484134,19-Aug-19,North Carolina,High Point,1305 E Green Dr,0,1,"1305 E Green Dr, High Point, North Carolina"
1483269,19-Aug-19,Florida,Avon Park,700 E Main St,0,0,"700 E Main St, Avon Park, Florida"
1483142,19-Aug-19,Maryland,Sykesville,1100 block of Liberty Rd,0,0,"1100 block of Liberty Rd, Sykesville, Maryland"
1483310,19-Aug-19,Massachusetts,Brockton,41 Hillberg Ave,0,0,"41 Hillberg Ave, Brockton, Massachusetts"
1483949,19-Aug-19,New Jersey,Trenton,500 block of Chestnut Ave,0,0,"500 block of Chestnut Ave, Trenton, New Jersey"
1483806,19-Aug-19,Ohio,Youngstown,1700 block of Logan Ave,0,1,"1700 block of Logan Ave, Youngstown, Ohio"
1497801,19-Aug-19,Delaware,Wilmington,900 block of N Church St,0,0,"900 block of N Church St, Wilmington, Delaware"
1485607,19-Aug-19,Massachusetts,Boston,217 Columbia Road,0,0,"217 Columbia Road, Boston, Massachusetts"
1483638,19-Aug-19,Maryland,Middle River,200 block of Shagbark Rd,1,0,"200 block of Shagbark Rd, Middle River, Maryland"
1485468,19-Aug-19,Colorado,Boulder,1148 Pearl St,0,0,"1148 Pearl St, Boulder, Colorado"
1482932,19-Aug-19,Iowa,Burlington,800 block of Columbia St,0,1,"800 block of Columbia St, Burlington, Iowa"
1485449,19-Aug-19,Louisiana,Opelousas,Academy St and South St,0,0,"Academy St and South St, Opelousas, Louisiana"
1483383,19-Aug-19,Texas,Nacogdoches,1800 block of Martin Luther King Jr Blvd,0,2,"1800 block of Martin Luther King Jr Blvd, Nacogdoches, Texas"
1483367,19-Aug-19,Arizona,Bullhead City,1680 AZ-95,0,0,"1680 AZ-95, Bullhead City, Arizona"
1482996,19-Aug-19,Nevada,Laughlin,1900 S Casino Dr,1,0,"1900 S Casino Dr, Laughlin, Nevada"
1482893,19-Aug-19,Kansas,Wichita,E 21st St N and I-135,0,1,"E 21st St N and I-135, Wichita, Kansas"
1482785,19-Aug-19,Georgia,Atlanta,144 Moreland Ave NE,0,0,"144 Moreland Ave NE, Atlanta, Georgia"
1483679,19-Aug-19,New Jersey,Newark,S 11th St and 11th Ave W,0,0,"S 11th St and 11th Ave W, Newark, New Jersey"
1483632,19-Aug-19,Maryland,Linthicum Heights (Linthicum),724 Nursery Rd,0,1,"724 Nursery Rd, Linthicum Heights (Linthicum), Maryland"
1485798,19-Aug-19,Indiana,Gary,100 block of W 49th Ave,0,1,"100 block of W 49th Ave, Gary, Indiana"
1483449,19-Aug-19,District of Columbia,Washington,600 block of Mellon St SE,0,1,"600 block of Mellon St SE, Washington, District of Columbia"
1491382,19-Aug-19,California,Long Beach,Paoli Way,0,1,"Paoli Way, Long Beach, California"
1484432,19-Aug-19,Kentucky,Cumberland,US 119,0,0,"US 119, Cumberland, Kentucky"
1514454,18-Aug-19,Colorado,Grand Junction,N/A,0,0,"N/A, Grand Junction, Colorado"
1637716,18-Aug-19,Wisconsin,Janesville,500 block of Frederick St,0,0,"500 block of Frederick St, Janesville, Wisconsin"
1485703,18-Aug-19,Indiana,Fort Wayne,High St and Wells St,0,0,"High St and Wells St, Fort Wayne, Indiana"
1483150,18-Aug-19,Virginia,Woodbridge,14051 Spriggs Rd,0,1,"14051 Spriggs Rd, Woodbridge, Virginia"
1483875,18-Aug-19,South Carolina,Santee,200 block of Cecelia St,0,0,"200 block of Cecelia St, Santee, South Carolina"
1540005,18-Aug-19,Louisiana,Mansfield,500 block of Johnson St,0,1,"500 block of Johnson St, Mansfield, Louisiana"
1482838,18-Aug-19,North Carolina,Graham,400 Thompson St,0,0,"400 Thompson St, Graham, North Carolina"
1485640,18-Aug-19,New Hampshire,Manchester,Spruce St,0,0,"Spruce St, Manchester, New Hampshire"
1484570,18-Aug-19,Georgia,Macon,Houston Ave,0,0,"Houston Ave, Macon, Georgia"
1483630,18-Aug-19,Pennsylvania,Wilkes Barre,181 George Ave,0,0,"181 George Ave, Wilkes Barre, Pennsylvania"
1482702,18-Aug-19,Delaware,Wilmington (Newport),3000 block of Valley Brook Dr,0,0,"3000 block of Valley Brook Dr, Wilmington (Newport), Delaware"
1486001,18-Aug-19,New Mexico,Espanola,El Caballo Quino Dr,1,0,"El Caballo Quino Dr, Espanola, New Mexico"
1555012,18-Aug-19,Texas,Wichita Falls,3400 block of Grant St,0,0,"3400 block of Grant St, Wichita Falls, Texas"
1482555,18-Aug-19,Missouri,Saint Louis,1800 block of Cass Ave,0,1,"1800 block of Cass Ave, Saint Louis, Missouri"
1499742,17-Aug-19,Texas,Houston,N/A,0,0,"N/A, Houston, Texas"
1483340,17-Aug-19,California,Roseville,4000 block of Foothills Blvd,0,0,"4000 block of Foothills Blvd, Roseville, California"
1482529,17-Aug-19,Texas,Dallas,Lagow St and Jamaica St,1,0,"Lagow St and Jamaica St, Dallas, Texas"
1502611,17-Aug-19,Texas,Longview,700 block of Ethel St,0,0,"700 block of Ethel St, Longview, Texas"
1481875,17-Aug-19,Colorado,Aurora,16300 block of E Colfax Ave,0,0,"16300 block of E Colfax Ave, Aurora, Colorado"
1484426,17-Aug-19,Kentucky,Louisville,937 Phillips Ln,0,0,"937 Phillips Ln, Louisville, Kentucky"
1548140,17-Aug-19,Nevada,Las Vegas,N Christy Ln and E Harris Ave,0,0,"N Christy Ln and E Harris Ave, Las Vegas, Nevada"
1483808,17-Aug-19,Georgia,Vidalia,300 block of Washington St,0,0,"300 block of Washington St, Vidalia, Georgia"
1661834,17-Aug-19,New Mexico,Silver City,N Swan St and Silver Heights Blvd,0,1,"N Swan St and Silver Heights Blvd, Silver City, New Mexico"
1483254,17-Aug-19,New York,Brooklyn,Linden Blvd,0,0,"Linden Blvd, Brooklyn, New York"
1483642,17-Aug-19,Pennsylvania,Allentown,S 15th St and Elm St,0,0,"S 15th St and Elm St, Allentown, Pennsylvania"
1483636,17-Aug-19,Pennsylvania,Nanticoke,109 Welles St,0,0,"109 Welles St, Nanticoke, Pennsylvania"
1482794,17-Aug-19,Illinois,Arlington Heights,W Nichols Rd and N Schaefer Rd,0,0,"W Nichols Rd and N Schaefer Rd, Arlington Heights, Illinois"
1482746,17-Aug-19,Florida,Defuniak Springs,Lancelot Rd and US 90,0,0,"Lancelot Rd and US 90, Defuniak Springs, Florida"
1485255,17-Aug-19,Maryland,Crownsville,900 block of Generals Hwy,0,0,"900 block of Generals Hwy, Crownsville, Maryland"
1484380,17-Aug-19,Missouri,Jefferson City,300 block of W Ashley St,0,0,"300 block of W Ashley St, Jefferson City, Missouri"
1481374,16-Aug-19,Massachusetts,Springfield,3111 Main St,0,0,"3111 Main St, Springfield, Massachusetts"
1481979,16-Aug-19,Ohio,Toledo,933 Noble St,0,0,"933 Noble St, Toledo, Ohio"
1484230,16-Aug-19,California,Rodeo,300 block of California St,0,0,"300 block of California St, Rodeo, California"
1481300,16-Aug-19,North Carolina,Lexington,Mt View Ct,0,0,"Mt View Ct, Lexington, North Carolina"
1483164,16-Aug-19,Tennessee,Clarksville,Fort Campbell Blvd,0,0,"Fort Campbell Blvd, Clarksville, Tennessee"
1482387,16-Aug-19,North Carolina,Raleigh,3000 New Bern Ave,0,0,"3000 New Bern Ave, Raleigh, North Carolina"
1481151,16-Aug-19,Illinois,Freeport,900 block of S State St,0,0,"900 block of S State St, Freeport, Illinois"
1481148,16-Aug-19,Maryland,Baltimore,700 block of S Clinton St,0,0,"700 block of S Clinton St, Baltimore, Maryland"
1482302,16-Aug-19,Florida,Fort Walton Beach,113 Kiwi Place,0,0,"113 Kiwi Place, Fort Walton Beach, Florida"
1481126,16-Aug-19,South Carolina,Myrtle Beach,3400 Block of N Ocean Blvd,0,0,"3400 Block of N Ocean Blvd, Myrtle Beach, South Carolina"
1481048,16-Aug-19,West Virginia,Bluefield,Franklin St,0,0,"Franklin St, Bluefield, West Virginia"
1481310,16-Aug-19,Mississippi,Winona,504 Montgomery St,2,1,"504 Montgomery St, Winona, Mississippi"
1482954,16-Aug-19,Nebraska,Lincoln,2291 Holdrege St,0,0,"2291 Holdrege St, Lincoln, Nebraska"
1484870,16-Aug-19,West Virginia,Mill Creek,Helvetia-Adolph Rd,0,0,"Helvetia-Adolph Rd, Mill Creek, West Virginia"
1483814,16-Aug-19,Georgia,Savannah,700 block of E Waldburg St,0,0,"700 block of E Waldburg St, Savannah, Georgia"
1488362,16-Aug-19,Wisconsin,Rock,US 51 and Townline Rd,0,0,"US 51 and Townline Rd, Rock, Wisconsin"
1483747,16-Aug-19,Georgia,Dallas,2562 GA 101,0,1,"2562 GA 101, Dallas, Georgia"
1483751,16-Aug-19,Georgia,Marietta,375 Holt Rd NE,0,0,"375 Holt Rd NE, Marietta, Georgia"
1481520,16-Aug-19,Indiana,South Bend,1930 E Ireland Rd,0,1,"1930 E Ireland Rd, South Bend, Indiana"
1484646,16-Aug-19,South Carolina,Orangeburg,Craven Ln,0,0,"Craven Ln, Orangeburg, South Carolina"
1484639,16-Aug-19,South Carolina,Orangeburg,1935 Old Edisto Dr,0,0,"1935 Old Edisto Dr, Orangeburg, South Carolina"
1481589,16-Aug-19,Arizona,Phoenix,1902 N Black Canyon Hwy,1,0,"1902 N Black Canyon Hwy, Phoenix, Arizona"
1483122,16-Aug-19,New Jersey,Bayonne,1075 Broadway,0,0,"1075 Broadway, Bayonne, New Jersey"
1483624,16-Aug-19,Maryland,Gaithersburg,Frederick Rd and Shady Grove Rd,0,0,"Frederick Rd and Shady Grove Rd, Gaithersburg, Maryland"
1483337,16-Aug-19,Florida,Vero Beach,3800 Block of 44th St,0,1,"3800 Block of 44th St, Vero Beach, Florida"
1483479,16-Aug-19,Arkansas,Fordyce,100 Redbug Blvd,0,0,"100 Redbug Blvd, Fordyce, Arkansas"
1482084,16-Aug-19,Washington,Seattle,500 block of 2nd Ave,0,0,"500 block of 2nd Ave, Seattle, Washington"
1481439,16-Aug-19,Washington,Spokane (Spokane Valley),9922 E Montgomery Dr,1,0,"9922 E Montgomery Dr, Spokane (Spokane Valley), Washington"
1482063,16-Aug-19,New Jersey,Elizabeth,400 block of Vine St,0,0,"400 block of Vine St, Elizabeth, New Jersey"
1481397,16-Aug-19,Maine,Augusta (Sidney),77 Richard Rd,0,0,"77 Richard Rd, Augusta (Sidney), Maine"
1483424,16-Aug-19,Texas,Huntsville,300 block of Julia St,0,0,"300 block of Julia St, Huntsville, Texas"
1482533,15-Aug-19,Pennsylvania,Duncansville,Kuhn Ln,0,0,"Kuhn Ln, Duncansville, Pennsylvania"
1480323,15-Aug-19,Alabama,Decatur,1300 block of 13th Ave,0,1,"1300 block of 13th Ave, Decatur, Alabama"
1481357,15-Aug-19,Massachusetts,Holyoke,45 N Summer St,0,0,"45 N Summer St, Holyoke, Massachusetts"
1481966,15-Aug-19,Ohio,Toledo,N Detroit Ave and Central Ave,0,0,"N Detroit Ave and Central Ave, Toledo, Ohio"
1489511,15-Aug-19,New York,Corona (Queens),217-07 Northern Blvd,0,0,"217-07 Northern Blvd, Corona (Queens), New York"
1480271,15-Aug-19,Rhode Island,Lincoln,74 Old Orchard Rd,0,0,"74 Old Orchard Rd, Lincoln, Rhode Island"
1484131,15-Aug-19,New York,Attica,N/A,0,0,"N/A, Attica, New York"
1480396,15-Aug-19,Missouri,Florissant,225 St Luke Dr,0,1,"225 St Luke Dr, Florissant, Missouri"
1481222,15-Aug-19,Texas,Port Arthur,934 W 14th St,0,0,"934 W 14th St, Port Arthur, Texas"
1480135,15-Aug-19,Ohio,Akron,800 block of Grifton Ave,0,0,"800 block of Grifton Ave, Akron, Ohio"
1481774,15-Aug-19,Maryland,Baltimore,Marglenn Ave and Raspe Ave,0,0,"Marglenn Ave and Raspe Ave, Baltimore, Maryland"
1480069,15-Aug-19,New Jersey,Trenton,200 block of N Clinton Ave,0,0,"200 block of N Clinton Ave, Trenton, New Jersey"
1481137,15-Aug-19,Texas,Laredo,3000 block of San Eduardo Ave,0,0,"3000 block of San Eduardo Ave, Laredo, Texas"
1484417,15-Aug-19,Tennessee,Eidson,308 Little Pumpkin Valley Rd,0,0,"308 Little Pumpkin Valley Rd, Eidson, Tennessee"
1480959,15-Aug-19,Tennessee,Nashville,110 Gallatin Ave,0,0,"110 Gallatin Ave, Nashville, Tennessee"
